INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/C_testbenches/Scheduler_tb_minimal.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/Scheduler_FSM.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/Scheduler_head_helpers.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  Busy     | State            AXIS_v     AXIS_r     AXIS_last  CmpStart   CmpReady   CmpDone    CmpOp        ResBusy    Req                      Grant                   Granting        HeadPhases
504      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SOFT]
505      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, SOFT]
506      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, SOFT]
507      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, SOFT]
508      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, SOFT]
509      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, ATT_V]
510      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, ATT_V]
511      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, ATT_V]
512      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_V, ATT_V]
513      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, RQ2, ATT_V]
514      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, ATT_V]
515      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, ATT_V]
516      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, ATT_V]
517      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, RQ2]
518      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
519      0      1      1        | S_HEAD_CONCAT    -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
520      0      1      1        | S_HEAD_CONCAT    -          -          -          1          1          -          CONCAT       -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
521      0      1      1        | S_HEAD_CONCAT    -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
522      0      1      1        | S_HEAD_CONCAT    -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
523      0      1      1        | S_OUT_PROJ       -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
524      0      1      1        | S_OUT_PROJ       -          -          -          1          1          -          OUT_PROJ     -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
525      0      1      1        | S_OUT_PROJ       -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
526      0      1      1        | S_OUT_PROJ       -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
527      0      1      1        | S_RES_ADD_1      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
528      0      1      1        | S_RES_ADD_1      -          -          -          1          1          -          RESID0       -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
529      0      1      1        | S_RES_ADD_1      -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
530      0      1      1        | S_RES_ADD_1      -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
531      0      1      1        | S_LN_1           -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
532      0      1      1        | S_LN_1           -          -          -          1          1          -          LN0          -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
533      0      1      1        | S_LN_1           -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
534      0      1      1        | S_LN_1           -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
535      0      1      1        | S_FFN            -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
536      0      1      1        | S_FFN            -          -          -          1          1          -          FFN_W1       -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
537      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
538      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
539      0      1      1        | S_FFN            -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
540      0      1      1        | S_FFN            -          -          -          1          1          -          FFN_ACT      -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
541      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
542      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
543      0      1      1        | S_FFN            -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
544      0      1      1        | S_FFN            -          -          -          1          1          -          FFN_W2       -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
545      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
546      0      1      1        | S_FFN            -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
547      0      1      1        | S_RES_ADD_2      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
548      0      1      1        | S_RES_ADD_2      -          -          -          1          1          -          RESID1       -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
549      0      1      1        | S_RES_ADD_2      -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
550      0      1      1        | S_RES_ADD_2      -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
551      0      1      1        | S_LN_2           -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
552      0      1      1        | S_LN_2           -          -          -          1          1          -          LN1          -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
553      0      1      1        | S_LN_2           -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
554      0      1      1        | S_LN_2           -          -          -          -          -          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
555      0      1      1        | S_LOOP_CHECK     -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
556      0      1      1        | S_STREAM_OUT     -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
557      0      1      1        | S_STREAM_OUT     -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
558      0      1      1        | S_IDLE           -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
559      0      1      -        | S_IDLE           -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
560      0      1      -        | S_IDLE           -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
561      0      1      -        | S_IDLE           -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
PASS: DONE observed and FSM returned to IDLE after 4 post-done cycles. Layer=1
INFO: [SIM 1] CSim done with 0 errors.
INFO: [SIM 3] *************** CSIM finish ***************
